trajectory_id,time,x,y,vx,vy,speed
66,4.5,0.06528647304639196,-0.06524526137947212,0.3771689548510358,0.08583652442346158,0.386813041957639
66,4.52,0.07253588230800874,-0.062545475426344,0.35725656551845,0.20679598052555115,0.41279151053233
66,4.54,0.08048347396727647,-0.057824532605952196,0.3967863406934191,0.29067619785516774,0.4918658883887057
66,4.56,0.08926798727538528,-0.052839026378802716,0.46776629711342893,0.1962563851894018,0.5072690385217883
66,4.58,0.0995897317772011,-0.04946453517698277,0.5263898704238805,0.17591011845925536,0.5550051039956471
66,4.6,0.10764882556367478,-0.04665281589048666,0.3395424516442629,0.08271308904473221,0.3494717893735035
66,4.62,0.11091958117196485,-0.044355104710745163,0.13593200199177496,0.015855333112696216,0.13685357413530153
66,4.64,0.11343581169141666,-0.045033959386135074,0.028096829044568488,-0.030277849668455304,0.041305931570481326
66,4.66,0.11223252241774839,-0.0440010597945882,-0.11627723030593817,0.04651559059027383,0.12523615474607228
66,4.68,0.10823882555016226,-0.04201060489050785,-0.20909858610328938,0.10897525484261948,0.2357919101207855
66,4.7,0.10398849156254378,-0.039842154892120986,-0.22914226468324134,0.10562432539214847,0.25231463607708354
66,4.72,0.09993980731270455,-0.038347553944176015,-0.24992986078943127,0.04842613854520425,0.254578133799083
66,4.74,0.0937637619395227,-0.036662496911557776,-0.31879818384354985,0.09555481432147413,0.33281076389136993
66,4.76,0.08760611300238949,-0.03514277473162352,-0.33152233601744685,0.0779663164779222,0.34056688885386444
66,4.78,0.08205775184486924,-0.0335458381017057,-0.17129783538182408,0.0883463228898214,0.19273821928888696
66,4.8,0.07895463065974388,-0.029759047853779485,-0.10540255676391304,0.26842502424175996,0.28837769090475657
66,4.82,0.07743291281508155,-0.02415823694726637,-0.046961674820052,0.2734012245757907,0.277405170286075
66,4.84,0.07728090755772442,-0.017964946079956072,0.012255231398968959,0.32836266308852796,0.3285912798709552
66,4.86,0.07859756931485261,-0.01171173771834837,0.09707145550704814,0.22854279895644883,0.24830360132125473
66,4.88,0.080469574981647,-0.005937700988653419,0.0868495072862679,0.30136960649281996,0.3136343039807742
66,4.9,0.08142330331569496,0.00024326208106415656,0.11698976563547396,0.3419261808680428,0.3613863838420709
66,4.92,0.08529662572121258,0.007550613186351569,0.18871359622051792,0.36649490219040354,0.412227285280868
66,4.94,0.08941361725455559,0.014505858576112458,0.2416800547715419,0.33377810523577184,0.4120886705663691
66,4.96,0.09443393931323472,0.020760036386498266,0.27303112680277003,0.23720154165919183,0.36167743580252226
66,4.98,0.09989342273991679,0.024218759255752287,0.22836823248113186,0.20685673355455897,0.30812620437641797
66,5.0,0.10304394858748495,0.026896169009433594,0.12988238493520143,0.05831287901962004,0.1423721383417861
67,0.0,-0.015435843597125529,-0.4378460244627944,-0.6738947623940952,0.14432730478947256,0.689176698452572
67,0.02,-0.028513302488590082,-0.4351351461759744,-0.6666287484393856,0.19457793484220604,0.694445434122307
67,0.04,-0.04131189656322709,-0.4307885147337219,-0.6300819449481109,0.1695066378407558,0.6524842968391433
67,0.06,-0.052892741385386514,-0.42692058450046466,-0.5070116827271809,0.24187949014423024,0.5617530900442651
67,0.08,-0.062190405204828554,-0.42115981175599604,-0.492522912561967,0.31929412136596197,0.5869646968407765
67,0.1,-0.07109486487335297,-0.4171899233453071,-0.3533802390038491,0.17636556447841395,0.3949460794237703
67,0.12,-0.07827500954346955,-0.4137512958974166,-0.376141740826906,0.14014605505760577,0.4014019505937967
67,0.14,-0.08665246527620571,-0.41241528687631696,-0.44621741493507544,0.008373275553943233,0.4462959703322937
67,0.16,-0.09658775089848162,-0.4118217744917249,-0.5200204848728321,0.15373793607209396,0.5422699121978674
67,0.18,-0.10630553186888349,-0.407765026391114,-0.4884260085406009,0.2850879120621381,0.5655396391260763
67,0.2,-0.11504694130417241,-0.40044272775538087,-0.4038700393567206,0.4576166007557626,0.6103474108876502
67,0.22,-0.12369798878985173,-0.39138377680917136,-0.447357581758136,0.4460935411443944,0.6317659799381673
67,0.24,-0.13243996829324078,-0.3824042859323737,-0.35112489876931297,0.3747791208558883,0.5135640991787421
67,0.26,-0.13884148629853632,-0.37550425188285325,-0.2595222211282784,0.35590179732694754,0.4404745992675476
67,0.28,-0.14506521369682307,-0.36741250563299205,-0.31571548507195313,0.48820141922876625,0.5813922026061239
67,0.3,-0.15128281740975055,-0.3568569451135965,-0.2994272363525689,0.5810896534555334,0.6536985966198865
67,0.32,-0.1550907555276713,-0.3446080086165535,-0.1717107969418159,0.6851308828481645,0.7063206951652335
67,0.34,-0.15841553622653207,-0.32938423118589166,-0.10669962079007961,0.8225197076946453,0.82941152549433
67,0.36,-0.16050269824500404,-0.31161174542124853,-0.05047920138994729,0.9263333655513882,0.9277077416442792
67,0.38,-0.16050716547313343,-0.29369958022257286,0.03406841253828358,0.9167910715841687,0.9174238527906974
67,0.4,-0.15998585380536773,-0.27515404486284895,-0.0017327730556283543,0.8795213749848924,0.8795230818789113
67,0.42,-0.1590877049717215,-0.25780630258404047,0.03921351183720133,0.8846445033568857,0.8855131827534569
67,0.44,-0.15765799560721208,-0.24206253574706327,0.05853073753648599,0.7653767406886005,0.7676114918522717
67,0.46,-0.15654871865584244,-0.22686538465630024,0.1171377591233493,0.7484954863251592,0.757605931643606
67,0.48,-0.15404078972622043,-0.2130514298523015,0.11443051431334157,0.6135512085499024,0.6241309382806317
67,0.5,-0.1505350921931305,-0.2004460957785426,0.22485239447828867,0.618926040646129,0.6585043986888118
67,0.52,-0.14508802030038234,-0.18994749787947385,0.27628168241700224,0.47741343253778035,0.5515932864046434
67,0.54,-0.13881337797695273,-0.1797118262028208,0.36020521546309775,0.5806584750459078,0.6833096383700846
67,0.56,-0.13229995838841938,-0.16948485525376414,0.3478435642225268,0.4951005242506428,0.6050782381513092
